កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,អូរប្រាសាទ (Ou Prasat)%010206,ភ្នំប្រាសាទ (Phnum Prasat)%01020602
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,អូរប្រាសាទ (Ou Prasat)%010206,ភ្នំធំជើង (Phnum Thum Cheung)%01020603
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,អូរប្រាសាទ (Ou Prasat)%010206,ចំការលោក (Chamkar Louk)%01020604
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,អូរប្រាសាទ (Ou Prasat)%010206,ភ្នំធំថ្មី (Phnum Thum Thmei)%01020605
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,អូរប្រាសាទ (Ou Prasat)%010206,អន្លង់ស្ដី (Anlong Sdei)%01020606
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,អូរប្រាសាទ (Ou Prasat)%010206,គោកធ្លង់កើត (Kouk Thlong Kaeut)%01020607
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,អូរប្រាសាទ (Ou Prasat)%010206,គោកធ្លង់កណ្ដាល (Kouk Thlong Kandal)%01020608
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,អូរប្រាសាទ (Ou Prasat)%010206,អូរស្ងួត (Ou Snguot)%01020609
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,អូរប្រាសាទ (Ou Prasat)%010206,អូរប្រាសាទ (Ou Prasat)%01020610
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,អូរប្រាសាទ (Ou Prasat)%010206,គោកអំពិល (Kouk Ampil)%01020611
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,អូរប្រាសាទ (Ou Prasat)%010206,រ៉ាចំការចេក (Ra Chamkar Chek)%01020612
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,អូរប្រាសាទ (Ou Prasat)%010206,ពោធិ៍រៀង (Pou Rieng)%01020613
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,អូរប្រាសាទ (Ou Prasat)%010206,រូងក្របៅ (Rung Krabau)%01020614
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ភ្នំតូច (Phnum Touch)%010207
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ភ្នំតូច (Phnum Touch)%010207,ភ្នំតូចត្បូង (Phnum Touch Tboung)%01020701
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ភ្នំតូច (Phnum Touch)%010207,ភ្នំតូចជើង (Phnum Touch Cheung)%01020702
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ភ្នំតូច (Phnum Touch)%010207,ថ្នល់បត់ (Thnal Bat)%01020703
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ភ្នំតូច (Phnum Touch)%010207,អូរញរ (Ou Nhor)%01020704
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ភ្នំតូច (Phnum Touch)%010207,បឹងត្រស់ (Boeng Tras)%01020705
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ភ្នំតូច (Phnum Touch)%010207,មនោរម្យ (Monourom)%01020706
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ភ្នំតូច (Phnum Touch)%010207,ប៉ោយតាសេក (Paoy Ta Sek)%01020707
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ភ្នំតូច (Phnum Touch)%010207,ព្រៃទទឹង (Prey Totueng)%01020708
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ភ្នំតូច (Phnum Touch)%010207,បឹងរាំង (Boeng Reang)%01020709
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,ភ្នំតូច (Phnum Touch)%010207,វត្ដថ្មី (Voat Thmei)%01020710
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,រហាត់ទឹក (Rohat Tuek)%010208
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,រហាត់ទឹក (Rohat Tuek)%010208,ពោធិ៍ពីរដើម (Pou Pir Daeum)%01020801
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,រហាត់ទឹក (Rohat Tuek)%010208,រហាត់ទឹក (Rohat Tuek)%01020802
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,រហាត់ទឹក (Rohat Tuek)%010208,ថ្នល់បត់ (Thnal Bat)%01020803
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,រហាត់ទឹក (Rohat Tuek)%010208,ក្រមល់ (Kramol)%01020804
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,រហាត់ទឹក (Rohat Tuek)%010208,ខ្ទុំជ្រុំ (Khtum Chrum)%01020805
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,រហាត់ទឹក (Rohat Tuek)%010208,ចកលិច (Chak Lech)%01020806
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,រហាត់ទឹក (Rohat Tuek)%010208,ដូនមូល (Doun Mul)%01020807
កម្ពុជា (Cambodia)%00,ខេត្តបន្ទាយមានជ័យ (Banteay Meanchey)%01,មង្គលបូរី (Mongkol Borei)%0102,រហាត់ទឹក (Rohat Tuek)%010208,ព្រែកសំរោង (Preaek Samraong)%01020808
