Uuid,Void/Retire,Name,Description,Parent,Tags,Tag|Facility Location,Attribute|9eca4f4e-707f-4bb8-8289-2f9b6e93803c,Attribute|Last Audit Date,Address 1,Address 2,Address 3,Address 4,Address 5,Address 6,City/Village,County/District,State/Province,Postal Code,Country,_order:1000
42a254b3-f24c-4c2e-b508-b95b8a73c720,,20406. វត្តគរ_HC,20406. វត្តគរ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
93382cc5-d1b4-4911-824b-14cbcc1c330f,,20407. អូម៉ាល់_HC,20407. អូម៉ាល់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
365c9dc9-55c3-41e9-8831-7f4da69abe5a,,20408. ជ្រៃ_HC,20408. ជ្រៃ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
669c4639-1eb0-4423-820a-a51dbf6a2d05,,20409. រតនៈ_HC,20409. រតនៈ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c46fc3fd-408f-45d7-93a8-877471991c16,,20410. ចំការសំរោង_HC,20410. ចំការសំរោង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
dc9a8890-e82c-4178-9f03-42c6bda17821,,20411. ឈើទាល_HC,20411. ឈើទាល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e845e0c1-2787-43b6-9273-4ba509181e90,,20412. កន្ទឺ ២_HCB,20412. កន្ទឺ ២_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
e3714310-04f8-4c84-a275-872a2ff802fa,,20413. ស្នឹង_HC,20413. ស្នឹង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
d33a7b42-66aa-4b5f-b699-78e522a5653f,,20414. តាគ្រាម_HC,20414. តាគ្រាម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
1fc3e221-5c5a-4ebf-9f89-f250f7ac5b88,,20415. ភ្នំសំពៅ_HC,20415. ភ្នំសំពៅ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
93eb48ae-00ec-4d60-a5b5-0f45517858ea,,20416. ស្តៅ_HCB,20416. ស្តៅ_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
8ea3b460-adbb-46de-b8d6-ad447d18b500,,20417. ត្រែង_HC,20417. ត្រែង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
d2baccc5-a936-4d9a-ba32-442bec7f776f,,20418. ផ្លូវមាស_HC,20418. ផ្លូវមាស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e5a7c830-138f-4271-bec4-06592dc30832,,20419. ឆករកា_HC,20419. ឆករកា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
051c47ca-4a8f-460c-868f-f946ee34364c,,20420. ចំឡងកួយ_HC,20420. ចំឡងកួយ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
06045c6a-bb25-4981-8c29-e055e2ca474a,,20421. តាសាញ_HCB,20421. តាសាញ_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
9b3d7641-04c7-48aa-ab3e-42f52ffc4496,,20422. ចែងមានជ័យ_HC,20422. ចែងមានជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
fc8f46f8-23e9-47f3-92bf-11a6949c7e7d,,20423. កំពង់ល្ពៅ_HC,20423. កំពង់ល្ពៅ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
711c49bc-02b0-4d85-ae7e-88b4693cd6d9,,20424. បឹងរុន_HC,20424. បឹងរុន_HC,,Login Location,TRUE,,,,,,,,,,,,,,
d8509a10-cc19-4552-aa71-851bb14fe2e7,,20425. មានជ័យ_HC,20425. មានជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5665cfcd-2488-4cbe-a931-02e4f7b425e4,,20426. កន្ទឺ ១_HC,20426. កន្ទឺ ១_HC,,Login Location,TRUE,,,,,,,,,,,,,,
7fda57ab-46ef-4332-96e6-e45d28b7a0f7,,20427. សខេងកំពីងពួយ_HC,20427. សខេងកំពីងពួយ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ba0435f3-10e8-4108-b3e5-113914fc978e,,20428. រស្មីសង្ហា_HC,20428. រស្មីសង្ហា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
250f4189-8100-47af-8417-610ff25a9b66,,20502. អន្លង់វិល_HCB,20502. អន្លង់វិល_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
28986d73-fa3f-4086-891a-2b13dad7019f,,20503. វត្តតាមិម_HC,20503. វត្តតាមិម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
37bc61bf-8e57-43c4-a4eb-b84b0ba76a1c,,20504. កំពង់ព្រៀង_HC,20504. កំពង់ព្រៀង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
7d677218-90e5-49df-8721-e235fa0d96f8,,20505. កំពង់ព្រះ_HC,20505. កំពង់ព្រះ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f474ad73-3593-4209-b2b1-c36796f5de3e,,20506. អូរដំបង ២_HC,20506. អូរដំបង ២_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f1d1c1b1-3322-44ba-aac7-b167dc821df5,,20508. អូរដំបង ១_HC,20508. អូរដំបង ១_HC,,Login Location,TRUE,,,,,,,,,,,,,,
9119baec-67e7-47d9-8665-fc28c7dae674,,20509. រាំងកេសី_HC,20509. រាំងកេសី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
75708d44-a040-4eae-93a6-255bca320b20,,20510. តាប៉ុន_HC,20510. តាប៉ុន_HC,,Login Location,TRUE,,,,,,,,,,,,,,
8762f7ff-c7cb-4aad-9a27-728a62fbec70,,20512. សំរោងក្នុង_HC,20512. សំរោងក្នុង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
45328013-fbf7-47d5-8a34-87717100324a,,20513. ព្រែកហ្លួង_HC,20513. ព្រែកហ្លួង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b143b9f6-084d-4116-9d6f-e8a45356ec44,,20514. ពាមឯក_HC,20514. ពាមឯក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
4cfe6662-db83-4fc8-88b9-b6a6e8100126,,20515. ព្រៃចាស់_HC,20515. ព្រៃចាស់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c27b1a9c-bc90-4599-9497-26ab572cebbc,,20516. កោះជីវាំង_HC,20516. កោះជីវាំង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
670f2cd8-edf2-4b75-8bbb-dd70fd3ff77f,,20517. មន្ទីរពេទ្យបង្អែករកា_RH,20517. មន្ទីរពេទ្យបង្អែករកា_RH,,Login Location,TRUE,,,,,,,,,,,,,,
22279cfa-9953-4793-9952-43764e3b1879,,20518. មន្ទីរពេទ្យបង្អែក ឯកភ្នំ_RH,20518. មន្ទីរពេទ្យបង្អែក ឯកភ្នំ_RH,,Login Location,TRUE,,,,,,,,,,,,,,
6ac7a5c4-abb0-4ac3-ac62-f4f0655eaa33,,20519. ព្រែកនរិន្ទ_HC,20519. ព្រែកនរិន្ទ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c4ddeeb9-a1af-41a3-9dc8-178e2cd2d3b6,,210101. មន្ទីរពេទ្យបង្អែកអង្គរកា_RH,210101. មន្ទីរពេទ្យបង្អែកអង្គរកា_RH,,Login Location,TRUE,,,,,,,,,,,,,,
297bd487-8a4b-4382-ab21-0f1ffabf0aad,,210102. គុស_HC,210102. គុស_HC,,Login Location,TRUE,,,,,,,,,,,,,,
0ad3cbac-543c-47a2-94a2-f5695de19858,,210103. ត្រាំកក់_HC,210103. ត្រាំកក់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c70725cd-723e-455f-b7c5-9babc639f823,,210104. ត្រពាំងព្រីង_HC,210104. ត្រពាំងព្រីង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
a38e1f02-4626-4778-a8a9-be6bc67d306e,,210105. តាភេម_HC,210105. តាភេម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
187d1797-2b40-408f-aab9-81a12769609d,,210106. អង្គតាសោម_HC,210106. អង្គតាសោម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
3cf72d90-1516-4619-acd8-d2a68960cc4c,,210107. ព្រៃជួរ_HC,210107. ព្រៃជួរ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b32a206a-8294-456c-aebd-8db592fb6ccc,,210108. ព្រៃស្បាត_HC,210108. ព្រៃស្បាត_HC,,Login Location,TRUE,,,,,,,,,,,,,,
977a877b-d3b2-4ece-9277-1e6c0ace912a,,210109. ត្រពាំងអណ្តើក_HC,210109. ត្រពាំងអណ្តើក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
60160947-85ed-4cdb-a650-f57780f6b161,,210110. អង្គរការ_HC,210110. អង្គរការ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
0eb916ea-85f7-4352-b9f2-a4cce4d838dc,,210112. ញ៉ែងញ៉ង_HC,210112. ញ៉ែងញ៉ង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
efc4e182-c8c5-4997-8198-8ce88b40bc1f,,210113. ត្រពាំងអំពិល_HC,210113. ត្រពាំងអំពិល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
580e095f-48b0-49ed-86cb-4ce91dd47435,,210114. បុស្សតាផង់_HC,210114. បុស្សតាផង់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
d08bf3c5-b88d-4c9a-8d3c-19da4e5a4c99,,210201. មន្ទីរពេទ្យបង្អែកបាទី_RH,210201. មន្ទីរពេទ្យបង្អែកបាទី_RH,,Login Location,TRUE,,,,,,,,,,,,,,
1fcad3e9-37af-4238-8b0a-5f46114b2298,,210202. ដូង_HC,210202. ដូង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
3fe7daea-d5f6-428f-862b-8b64c8185a97,,210203. ចំបក់_HC,210203. ចំបក់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
4689f733-4de7-4f76-a439-3030b6e876de,,210204. កណ្តឹង_HC,210204. កណ្តឹង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ee3712a9-95f1-49e1-abe3-88c016998697,,210205. ទន្លេបាទី_HC,210205. ទន្លេបាទី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
df42f2b9-ea51-4f00-aeb9-50803b3e3fb1,,210206. ពត់សរ_HC,210206. ពត់សរ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
2e9ce3a2-d9f4-4b08-ae44-d7b0cbcdbc45,,210207. លំពង់_HC,210207. លំពង់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f968ac1c-4f40-4f26-9cee-bc9f8d609117,,210208. ត្រពាំងក្រសាំង_HC,210208. ត្រពាំងក្រសាំង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
8b70ef9f-d564-4183-a965-bc9982d8fda3,,210209. ក្រាំងលាវ_HC,210209. ក្រាំងលាវ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
70a7ecb1-f91a-42a7-8a48-650dc0100365,,210210. ត្រាំខ្នារ_HC,210210. ត្រាំខ្នារ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
30a0b713-49d6-4ec8-a447-e7ae3229f21f,,210211. ខ្វាវ_HC,210211. ខ្វាវ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
7d2fc7a7-cba5-4a65-8d10-ef4e40a1a743,,210212. ជំរះពេន_HC,210212. ជំរះពេន_HC,,Login Location,TRUE,,,,,,,,,,,,,,
a9c9e043-5289-491d-8a8a-0b3f5269ce74,,210213. រវៀង_HC,210213. រវៀង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e8d32e66-77ba-4b64-b6c0-59a961d061ce,,210214. សំរោង_HCB,210214. សំរោង_HCB,,Login Location,TRUE,,,,,,,,,,,,,,
8d31084a-cd0f-4341-9cff-fb63d7e3f4ee,,210215. ត្រពាំងសាប_HC,210215. ត្រពាំងសាប_HC,,Login Location,TRUE,,,,,,,,,,,,,,
844d46c2-7e8a-4512-9887-72598ce05fee,,210216. ចំប៉ី_HC,210216. ចំប៉ី_HC,,Login Location,TRUE,,,,,,,,,,,,,,
fc2e7aa4-a134-425b-897c-03c9b031f712,,210217. កុមាររាជា_HC,210217. កុមាររាជា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
4d2947f3-d5ff-4011-8db7-2684518ce1aa,,210301. មន្ទីរពេទ្យខេត្តតាកែវ_PH,210301. មន្ទីរពេទ្យខេត្តតាកែវ_PH,,Login Location,TRUE,,,,,,,,,,,,,,
b390818f-08a9-475a-adc7-e31bdca05811,,210302. បឹងត្រាញ់_HC,210302. បឹងត្រាញ់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
334ef5ad-2263-4f89-9c2a-c4d1f4155dba,,210303. លំចង់_HC,210303. លំចង់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
5abc04b2-0de8-4bd3-8f48-e71c001edf51,,210304. ទ្រា_HC,210304. ទ្រា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
96eb16fc-5f4e-4fa2-a5f6-4bdb97e884db,,210305. បារាយណ៍_HC,210305. បារាយណ៍_HC,,Login Location,TRUE,,,,,,,,,,,,,,
648d0bbb-0cc2-424c-9a85-02eeee8a8fbe,,210306. រកាក្នុង_HC,210306. រកាក្នុង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
2a4db701-c3b7-4260-ad0e-33fd0db75a31,,210307. រកាក្រៅ_HC,210307. រកាក្រៅ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ea8b9924-a889-4059-9212-bd866f8832b4,,210308. សំបួរ_HC,210308. សំបួរ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
4b06c59f-a83d-487d-85b4-407a3c851afc,,210309. ធ្លក_HC,210309. ធ្លក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c8afaa1d-1121-49e0-95b3-fdca50fa4a17,,210310. ខ្វាវ_HC,210310. ខ្វាវ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
09bca685-8c0e-4f09-9efc-5f8fe11f50f9,,210311. ព្រៃស្លឹក_HC,210311. ព្រៃស្លឹក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
77a63edf-13d4-4464-8215-610cdc016a8c,,210312. រនាម_HC,210312. រនាម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
4c3c91a9-b414-45a6-b77b-878de535ae1e,,210313. ស្រង៉ែ_HC,210313. ស្រង៉ែ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b3fe2607-805a-4527-b4f9-60502a004c26,,210314. ស្រែរនោង_HC,210314. ស្រែរនោង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
b89fe961-7505-49ee-8780-297189116600,,210315. លាយបូរ_HC,210315. លាយបូរ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
8b757e7f-bd74-4978-afe3-9284a2c21d72,,210316. ឧត្តមសូរិយា_HC,210316. ឧត្តមសូរិយា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
014902dc-039c-40bd-ab00-93748031f9bb,,210401. មន្ទីរពេទ្យបង្អែកគិរីវង់_RH,210401. មន្ទីរពេទ្យបង្អែកគិរីវង់_RH,,Login Location,TRUE,,,,,,,,,,,,,,
8fdd0605-42c0-47be-a56d-015686e67850,,210405. សោម_HC,210405. សោម_HC,,Login Location,TRUE,,,,,,,,,,,,,,
44ee5246-8ab5-467d-836f-8be7f1677ff1,,210406. ភ្នំដិន_HC,210406. ភ្នំដិន_HC,,Login Location,TRUE,,,,,,,,,,,,,,
d8083317-836c-4c9f-a60c-55e9c348e66c,,210407. កំណប់_HC,210407. កំណប់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
0ea79f41-e068-49af-aa3b-08eddb70cbb6,,210408. អង្គប្រាសាទ_HC,210408. អង្គប្រាសាទ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
df80f7ef-7fb2-4435-a295-9a3c8b03e3b5,,210409. ព្រៃមេលង_HC,210409. ព្រៃមេលង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e72d9d12-956a-445b-b04e-e6de8f4765e7,,210410. ក្រពុំឈូក_HC,210410. ក្រពុំឈូក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
808afd4b-22cb-4155-abce-3e2957ab23fe,,210411. ព្រៃយុថ្កា_HC,210411. ព្រៃយុថ្កា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ed60e712-13be-472a-ac86-f082af372e85,,210412. រមេញ_HC,210412. រមេញ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
0c3387e7-570c-45b8-b607-7d00f8838e74,,210413. កំពង់ក្រសាំង_HC,210413. កំពង់ក្រសាំង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f71f1215-3c49-4020-8ed9-4f180a8cb47d,,210414. បូរីជលសារ_HC,210414. បូរីជលសារ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
dfbcbffb-9107-4e9b-98aa-4267bd29949e,,21041402. ធ្លាប្រជុំ_HC,21041402. ធ្លាប្រជុំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
6db7250d-2eea-40bf-afa5-1179e0864f1f,,21041403. រាមអណ្តើក_HC,21041403. រាមអណ្តើក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
33ab9bd8-b0b0-4316-8c72-d75e3d22f257,,210416. ដូងខ្ពស់_HC,210416. ដូងខ្ពស់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
45f11fa7-c4a9-4be9-983b-690b3d7aa878,,210417. អង្គខ្នុរ_HC,210417. អង្គខ្នុរ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
79357961-24eb-451b-a523-12dc1e669bf9,,210418. ជីខ្មា_HC,210418. ជីខ្មា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
8e10c3a9-36f9-4cf6-81d0-c7e5d04bf8aa,,210419. សន្លុង_HC,210419. សន្លុង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
860da5c8-5340-4c1b-b1b7-11667812f3cb,,210420. ប្រាំបីមុំ_HC,210420. ប្រាំបីមុំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
cbd4936d-7571-4970-8b65-9796287eddd4,,210421. ជាន់ជុំ_HC,210421. ជាន់ជុំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
acef6d5e-1134-4e9e-ac37-81085a1c29a9,,210422. គោកពោធិ៍_HC,210422. គោកពោធិ៍_HC,,Login Location,TRUE,,,,,,,,,,,,,,
34a0069a-3641-4d3f-816e-152a5b240782,,210423. កំពែង_HC,210423. កំពែង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
76df90e1-f04d-499d-bd7a-aa81b6a39b6e,,210424. ព្រៃរំដេង_HC,210424. ព្រៃរំដេង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
918c457b-acc2-471e-bbf0-e84f153640e7,,210425. គោកព្រេច_HC,210425. គោកព្រេច_HC,,Login Location,TRUE,,,,,,,,,,,,,,
7775790d-7658-44da-b18e-2f3c7c526e09,,210426. តាអូ_HC,210426. តាអូ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
8622f7ea-5e17-4401-93cf-e4575870c1a1,,210427. ព្រៃអំពក_HC,210427. ព្រៃអំពក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
76b8c6fb-8e8c-4cc0-bec1-c98c2e7f730a,,210501. មន្ទីរពេទ្យបង្អែកព្រៃកប្បាស_RH,210501. មន្ទីរពេទ្យបង្អែកព្រៃកប្បាស_RH,,Login Location,TRUE,,,,,,,,,,,,,,
1ebe396e-2b85-4680-9ba8-3052ca0b5cc0,,210502. គោកធ្លក_HC,210502. គោកធ្លក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
2037ae0b-2407-4cd4-84c5-35259f37f29c,,210504. បាស្រែ_HC,210504. បាស្រែ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
64653683-6f02-4c4c-9787-1f9b1f63100e,,210505. ព្រៃផ្គាំ_HC,210505. ព្រៃផ្គាំ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e04614d0-1755-4434-9482-9da3b154e05f,,210506. ពន្លៃ_HC,210506. ពន្លៃ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
943dfd67-6a9a-44a2-9922-ddafbf605c53,,210507. ស្លា_HC,210507. ស្លា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f2c6121f-61a6-468b-82fb-ef9b8771e33f,,210508. តាំងយ៉ាប_HC,210508. តាំងយ៉ាប_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e00d9090-08c8-4b0d-afdd-30938d0315bd,,210509. ព្រៃល្វា_HC,210509. ព្រៃល្វា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
02428930-b92a-4ec1-a539-2307ffdcf2f6,,210510. កំពែង_HC,210510. កំពែង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
0984e08e-859a-4779-8dc3-71a4c39d7d67,,210511. ចំប៉ា_HC,210511. ចំប៉ា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
fe4c824a-5304-429a-993a-59983142d67a,,210512. កំពង់រាប_HC,210512. កំពង់រាប_HC,,Login Location,TRUE,,,,,,,,,,,,,,
0b696ca5-1c60-4e10-9d02-00286bcc3875,,210513. វ៉ាជាង_HC,210513. វ៉ាជាង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
82ec0523-316e-4158-ae35-60dfe968fee1,,210514. ក្រាំងស្លា_HC,210514. ក្រាំងស្លា_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e75a5826-8a25-4a7c-91d0-a9ae78f3d724,,210515. ឆាយគីម អង្កាញ់_HC,210515. ឆាយគីម អង្កាញ់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
9ba86132-6bcd-456d-af65-26282ecd1de0,,210516. ពោធិ៍រំចាក_HC,210516. ពោធិ៍រំចាក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
edbe4cde-a4b5-47ec-99f2-e106e8e59aaf,,210517. ព្រះបាទហ៊ុន ទៀន_HC,210517. ព្រះបាទហ៊ុន ទៀន_HC,,Login Location,TRUE,,,,,,,,,,,,,,
dda99153-4513-4550-affa-2ceb7bc53467,,210601. មន្ទីរ​ពេទ្យ​បង្អែក​កោះ​អណ្ដែត_RH,210601. មន្ទីរ​ពេទ្យ​បង្អែក​កោះ​អណ្ដែត_RH,,Login Location,TRUE,,,,,,,,,,,,,,
d99e84f4-ec01-4264-9d40-75873a96e6e6,,220101. មន្ទីរពេទ្យខេត្តឧត្តរមានជ័យ_PH,220101. មន្ទីរពេទ្យខេត្តឧត្តរមានជ័យ_PH,,Login Location,TRUE,,,,,,,,,,,,,,
1e63dd40-a62d-4e70-8fe7-0dd8be344059,,220102. សំរោង_HC,220102. សំរោង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
badc7780-92da-4b89-a993-68f0be91f48e,,220103. ដូនកែន_HC,220103. ដូនកែន_HC,,Login Location,TRUE,,,,,,,,,,,,,,
3602d05a-2a25-4901-96a6-76196ad68246,,220104. បុសស្បូវ_HC,220104. បុសស្បូវ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
01f96797-d0d3-4d47-bf74-43268c709df3,,220105. បន្សាយរាក់_HC,220105. បន្សាយរាក់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
e3b650cb-5029-4262-9332-a0974c211e3c,,220106. កូនក្រៀល_HC,220106. កូនក្រៀល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
eb8024cd-84e4-42ef-b589-2e16fac97a41,,220107. អូរស្មាច់_HC,220107. អូរស្មាច់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
3a88c441-43dd-438a-8c55-625323e32b4d,,220108. គោកភ្លុក_HC,220108. គោកភ្លុក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
2811eec2-df34-4814-b8cd-87b4f2611ec4,,220109. សំរោងសែនជ័យ_HC,220109. សំរោងសែនជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
78c39c32-9023-4fc8-b16e-12395c4f5f3a,,220110. ត្រពាំងម្អមសែនជ័យ_HC,220110. ត្រពាំងម្អមសែនជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
143e1cd2-382f-42d9-8713-becc7ab87203,,220111. ពង្រ_HC,220111. ពង្រ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
fdd6e3d1-6cdf-4599-91e9-d02e9e323b8b,,220112. ចុងកាល់_HC,220112. ចុងកាល់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
4af239fc-0175-45f6-abc1-cd89aa6f289d,,220113. ក្រសាំង_HC,220113. ក្រសាំង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
26dec1c1-cebc-4e48-8b2c-c528c056f975,,220114. គោកមន_HC,220114. គោកមន_HC,,Login Location,TRUE,,,,,,,,,,,,,,
06ec6486-686a-4458-a1d8-8971f26cc85f,,220115. គោកខ្ពស់_HC,220115. គោកខ្ពស់_HC,,Login Location,TRUE,,,,,,,,,,,,,,
876de8c9-a8d7-4468-a8a7-73ae01cbfbe1,,220116. អំពិល_HC,220116. អំពិល_HC,,Login Location,TRUE,,,,,,,,,,,,,,
ec90cd5c-ee74-426d-9613-18fa1b27ce86,,220117. បេង_HC,220117. បេង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
c45bc9a8-4ee8-4495-985c-5c6cdb9ab404,,220118. ឈូក_HC,220118. ឈូក_HC,,Login Location,TRUE,,,,,,,,,,,,,,
f93b0086-6a5d-4559-ad5b-41bc6cd65825,,220119. វល្លិ៍យាវ_HC,220119. វល្លិ៍យាវ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
dc0c3ca3-97f4-4549-80ce-caacbf71ea62,,220120. តាមាន់​សែនជ័យ_HC,220120. តាមាន់​សែនជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
681cb2fe-ce23-4cc5-9493-2adfc51b1965,,220121. តេជោថ្មដូន_HC,220121. តេជោថ្មដូន_HC,,Login Location,TRUE,,,,,,,,,,,,,,
bbb1c32f-203f-45d7-a389-3961d9ab2e86,,220122. សែនមនោរម្យ ១ និង២_HC,220122. សែនមនោរម្យ ១ និង២_HC,,Login Location,TRUE,,,,,,,,,,,,,,
301ee312-20bb-4909-9598-21b46588f6b2,,220123. ហាលៀមសែនជ័យ_HC,220123. ហាលៀមសែនជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
9bdaa2fc-5ac2-407d-b878-b0fa3d30d296,,220124. រំដួលសែនជ័យ_HC,220124. រំដួលសែនជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
2805201c-6caa-4e83-9a94-a4b5815ebcda,,220125. អំពិលសែនជ័យ_HC,220125. អំពិលសែនជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
9dd8963b-f61b-4547-9c4d-283f5e444e9f,,220126. គោកមនសែនជ័យ_HC,220126. គោកមនសែនជ័យ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
74b31eb4-08dc-4333-aedc-5d15819c5ff8,,220127. ស្រះកែវ_HC,220127. ស្រះកែវ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
d7e6aaad-bb5b-4e9d-8fa0-f7356250ac1c,,220201. មន្ទីរពេទ្យបង្អែក​អន្លង់វែង_RH,220201. មន្ទីរពេទ្យបង្អែក​អន្លង់វែង_RH,,Login Location,TRUE,,,,,,,,,,,,,,
c4370c47-a243-4461-b3b7-572ed935cc60,,220202. អន្លង់វែង_HC,220202. អន្លង់វែង_HC,,Login Location,TRUE,,,,,,,,,,,,,,
02c16c74-d4f1-4de3-9790-f9aecc592e0c,,220203. ត្រពាំងតាវ_HC,220203. ត្រពាំងតាវ_HC,,Login Location,TRUE,,,,,,,,,,,,,,
